"","PUBCHEM_CID","PUBCHEM_EXT_DATASOURCE_SMILES"
"2658",18562066,"CC1=NN=C(S1)NC(=O)CSC2=NN=C(O2)CNC(=O)C3=CC=CC=C3"
"2659",18562124,"C1CC(OC1)CNC(=O)CSC2=NN=C(O2)CNC(=O)C3=C(C=CC=C3F)F"
"2660",18562467,"C1CN(C(OC1)CNC(=O)C(=O)NCCO)S(=O)(=O)C2=CC3=C(C=C2)OCCO3"
"2661",18562522,"CC1=C(C=CC(=C1)F)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NC3CCCC3"
"2662",18562538,"CC1=C(C=CC(=C1)F)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC3=CC=CC=N3"
"2663",18562543,"CCNC(=O)C(=O)NCC1N(CCCO1)S(=O)(=O)C2=C(C=C(C=C2)F)C"
"2664",18562546,"CC1=C(C=CC(=C1)F)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NC3CC3"
"2665",18562547,"CC1=C(C=CC(=C1)F)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC(C)C"
"2666",18562569,"CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC3=CC=CC=N3"
"2667",18563391,"CCN(CC)C(=O)CN1C=C(C2=CC=CC=C21)S(=O)(=O)CC(=O)NCC3=CC=CC=C3"
"2668",18563631,"CC1CCN(CC1)C(=O)CN2C=C(C3=CC=CC=C32)S(=O)(=O)CC(=O)N4CCOCC4"
"2669",18573529,"CN(C1CCS(=O)(=O)C1)C(=O)C2CCCCC2"
"2670",18573630,"CCCCN(C1CCS(=O)(=O)C1)C(=O)C2=CC=CS2"
"2671",18573644,"CC1(CCS(=O)(=O)C1)N(C)S(=O)(=O)C2=CC(=C(C=C2)OC)OC"
"2672",18575035,"CC1=CC(=C(C=C1)OC)N2C=CN(C(=O)C2=O)CC(=O)NC3=C(C=C(C=C3)Br)F"
"2673",18578286,"CN1CCN(CC1)C(CNC(=O)C(=O)NC2CCCCC2)C3=CC=C(C=C3)F"
"2674",18578719,"CC1=C(C(=CC=C1)NC(=O)CSC2=NC(=O)N(C3=C2CCCC3)CCN4CCOCC4)C"
"2675",18580933,"CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCC2=CC=CC=C2)C(=O)N3CCN(CC3)C"
"2676",18580942,"CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(C(C)C)C(C)C)C(=O)N2CCN(CC2)C"
"2677",18582787,"CC(C1=CC=CC=C1)NC(=O)CCN2C(=O)C3=CC=CC=C3S2(=O)=O"
"2678",18582798,"CCN1CCN(CC1)C(=O)CCN2C(=O)C3=CC=CC=C3S2(=O)=O"
"2679",18583498,"CC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NCC3=NNC(=O)C4=CC=CC=C43"
"2680",19574050,"CC1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=CC(=C3)Br)OC2=N"
"2681",20859769,"CC1=C(N=C(O1)C2=CC(=C(C=C2)OC)OC)CN3CCC(CC3)C(=O)N4CCOCC4"
"2682",20860834,"CCN1CCN(CC1)C(=O)CS(=O)(=O)CC2=C(OC(=N2)C3=CC=CC=C3C)C"
"2683",20865816,"CC(C)OCCCNC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3"
"2684",20874933,"C1C2C(CS1(=O)=O)SC(=N2)NC3=CC=CC(=C3)C(=O)NCC4=CC=C(C=C4)F"
"2685",20875041,"CC1=C(C=C(C=C1)C(=O)NCC2=CC=C(C=C2)F)NC3=NC4CS(=O)(=O)CC4S3"
"2686",20875840,"CCOCCCNC(=O)CN1C(=O)C2=CC=CC=C2C(=N1)CC3=CC=NC=C3"
"2687",20876165,"COC1=C(C=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC(=O)N3)OC"
"2688",20881024,"C1COCCN1CCCNC(=O)CCC2=NN=C3N2C4=CC=CC=C4C(=O)N3CC5=CC=CC=C5Cl"
"2689",20881514,"COCCCNC(=O)C1=CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)OC"
"2690",20882769,"CC(C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)N)N2C(=O)CC(SC3=CC=CC=C32)(C)C"
"2691",20885890,"C1C2=C(CS1(=O)=O)SC(=C2)C(=O)NCC3=CC=CC=C3Cl"
"2692",20886498,"CC1=CC(=CC=C1)CNC(=O)C2CCCN(C2)C3=NN4C(=O)C=C(N=C4S3)C"
"2693",20890374,"CC1CC(=O)N(C2=CC=CC=C2S1(=O)=O)CC(=O)NCC3=CC=CC=C3"
"2694",20892951,"CC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C3=NN4C(=O)C=C(N=C4S3)C"
"2695",20893740,"CCC(C(=O)NCC1=CC=CO1)N2C(=O)C3=CC4=C(N3C(=N2)C)C=CO4"
"2696",20893757,"CCC(C(=O)NCCCN1CCN(CC1)CC)N2C(=O)C3=CC4=C(N3C(=N2)C)C=CO4"
"2697",20901879,"CCC(C)NC(=O)C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C"
"2698",20909030,"CC1CC(CN(C1)CCCNC(=O)CN2C3=C(C=CC(=C3)C)OC4=C(C2=O)C=CC=N4)C"
"2699",20909811,"CC1=CC=C(O1)CNC(=O)CCS(=O)(=O)C2=C(C=C3C(=C2)OCC(=O)N3)Cl"
"2700",20912859,"CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)NC4CCC(CC4)C"
"2701",20919769,"CCC(C(=O)NCCC1=CC=CO1)N2C(=O)C3=NN(C(=C3C(=N2)C)C)C4=CC=CC=C4"
"2702",20938363,"CCOC(=O)C1=C(NC(=C1S(=O)(=O)N(C)CC(=O)NC2=CC=CC=C2C)C)C"
"2703",20938385,"CCOC(=O)C1=C(NC(=C1S(=O)(=O)N(C)CC(=O)N2CCN(CC2)C3=CC=C(C=C3)OC)C)C"
"2704",20938463,"CCOC(=O)C1=C(NC(=C1S(=O)(=O)NCC(=O)NC2=CC=CC=N2)C)C"
"2705",20945071,"CC1=CC=C(C=C1)CNS(=O)(=O)C2=C(NC(=C2C(=O)N3CCCC3)C)C"
"2706",20945109,"CC1=C(C(=C(N1)C)S(=O)(=O)NCC2=CC(=CC=C2)OC)C(=O)N3CCCC3"
"2707",20945129,"CC1=C(C(=C(N1)C)S(=O)(=O)N2CCN(CC2)C3=CC=CC=C3F)C(=O)N4CCCC4"
"2708",20945242,"CCN1CCN(CC1)S(=O)(=O)C2=C(NC(=C2C(=O)N3CCCCC3)C)C"
"2709",20945341,"CC1=C(C(=C(N1C)C)S(=O)(=O)NCC2=CC=CC=C2OC)C(=O)N3CCCC3"
"2710",20945430,"CC1=CC=C(C=C1)CNS(=O)(=O)C2=C(N(C(=C2C(=O)N3CCCCC3)C)C)C"
"2711",20945480,"CCOC(=O)C1CCCN(C1)S(=O)(=O)C2=C(N(C(=C2C(=O)N3CCCCC3)C)C)C"
"2712",20945644,"CC1=C(C(=C(N1C)C)S(=O)(=O)NC2=CC(=CC=C2)F)C(=O)N3CCCCCC3"
"2713",20957254,"C1CCC(C1)NC(=O)CCC2=NN=C3N2N=C(C=C3)NCC4=CC=C(C=C4)F"
"2714",20958585,"CN1C=C(N=C1)S(=O)(=O)NC2=CC(=C(C=C2OC)OC)Cl"
"2715",20961846,"CC(C)CC1=NN2C(=O)C=C(N=C2S1)CSCC(=O)NC3=CC=CC=C3F"
"2716",20961905,"CC1=CSC2=NC(=CC(=O)N12)CSCC(=O)NC3=CC=CC=C3OC"
"2717",20968484,"CCCCN(CCCNC(=O)C1CCCN(C1)S(=O)(=O)CCC)CC2=CC=CC=C2"
"2718",20969135,"CCOC(=O)C(CC1=CC=CC=C1)NC(=O)CCC(=O)C2=CC=C(C=C2)OC"
"2719",20970528,"COC1=CC=C(C=C1)S(=O)(=O)NCC2CCC(CC2)C(=O)NCC3=CC=C(C=C3)F"
"2720",21239841,"C1=CC2C3C(C1C4C2C(=O)N(C4=O)CC(=O)O)C(=O)N(C3=O)CC(=O)O"
"2721",22330746,"CC(C(=O)OC)NC(=O)C1=CN(C(=O)C2=CC=CC=C21)C3=CC=CC=C3OC"
"2722",22334139,"CCN(CC)CCCNC(=O)CNC(=O)C1=NN(C(=O)C2=CC=CC=C21)C3=CC(=C(C=C3)OC)OC"
"2723",22334171,"COC1=C(C=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NCC(=O)OC)OC"
"2724",22421771,"CCCN(CCC)CCCNC(=O)CN1C=NC2=C(C1=O)C(=C(S2)C)S(=O)(=O)N3CCOCC3"
"2725",22421911,"CCN(CC)CCNC(=O)C1(C2=C(C=CC(=C2)Br)NC(=O)N1C3=C(C=CC=C3F)F)O"
"2726",22427059,"CC1=CC2=C(C=C1)OCC(=O)N2C(C)C(=O)N3CCC4(CC3)OCCO4"
"2727",22427063,"CCC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)NCCN3CCOCC3"
"2728",22427205,"CCN(C1=CC=C(C=C1)OCC)S(=O)(=O)C2=C(NC(=O)NC2=O)C"
"2729",22428140,"CCN(CC)C(=O)CN1C2=C(C(=O)N(C1=O)CCCC(=O)NCC3=CC4=C(C=C3)OCO4)SC=C2"
"2730",22430903,"COCCN1C(=O)C2=C(CCS2)N=C1SCC(=O)NC3CCCC3"
"2731",22432499,"CCC1=NC2=NC(=C(C(=O)N2N1)NS(=O)(=O)C3=CC=C(C=C3)Cl)C"
"2732",22433668,"CC1=C(C(=CC=C1)NC(=O)NC2=C(NC(=O)NC2=O)C)C"
"2733",22512731,"C1COCCN1CCCNC(=O)CCC(=O)N2CCOC3=C2C=C(C=C3)Cl"
"2734",22512820,"CC1CN(C2=C(O1)C=CC(=C2)C)C(=O)CCC(=O)N3CCOCC3"
"2735",22512989,"CC1CN(C2=CC=CC=C2O1)C(=O)CCC(=O)NCC3=CC=C(C=C3)OC"
"2736",22513044,"C1COC2=CC=CC=C2N1C(=O)CCC(=O)NCC3=CN=CC=C3"
"2737",22513109,"CC1=CC=CC=C1CNC(=O)CCC(=O)N2CCOC3=CC=CC=C32"
"2738",22514525,"CCC1=NN(C(=O)C2=CC=CN21)CC(=O)N3CCC4(CC3)OCCO4"
"2739",22517462,"C1CN(CC2=CC=CC=C21)C(CNS(=O)(=O)C3=CC=CC=C3)C4=CN=CC=C4"
"2740",22517477,"CC1=CC=CC=C1NS(=O)(=O)C2=NN=C(S2)NC(=O)CC(C)C"
"2741",22518774,"CC1=CC=C(C=C1)CNS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3(C)C)C"
"2742",22518775,"CC1CCCCN1S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3(C)C)C"
"2743",22519335,"CC1=CN=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)OCCN3C(=O)C"
"2744",22519440,"CC1=CC(=C(C=C1)OC)NS(=O)(=O)C2=CC3=C(C=C2)OCCN3C(=O)C"
"2745",22519943,"CC1CCN(CC1)CCCNC(=O)C2=NN(C3=C2CS(=O)(=O)C4=CC=CC=C43)C"
"2746",22548713,"C1CN(CCC1C(=O)NCC2=CC=C(C=C2)F)S(=O)(=O)C3=CC4=C(C=C3)OCC(=O)N4"
"2747",22551419,"CN(CC1=CC=CC=C1)C(=O)CCS(=O)(=O)C2=C(C=C3C(=C2)OCC(=O)N3)Cl"
"2748",22553258,"CCOC(=O)C1CCN(CC1)C(=O)CN2C3=C(N=CC=C3)SC4=CC=CC=C4C2=O"
"2749",22554014,"CC1=C(C=C(C=C1)C(=O)NCCCOC(C)C)NC(=O)C2=C(OCCS2)C"
"2750",22554017,"CCCCNC(=O)C1=CC(=C(C=C1)C)NC(=O)C2=C(OCCS2)C"
"2751",22584719,"CC1C2=CC(=CC3=C2N(C1=O)CCC3)S(=O)(=O)NC4=CC=C(C=C4)OC"
"2752",22584737,"CC1CC(CN(C1)S(=O)(=O)C2=CC3=C4C(=C2)C(C(=O)N4CCC3)C)C"
"2753",22586122,"CCOC(=O)C1=C(N(C(=C1S(=O)(=O)NCC(=O)NC2=CC=CC(=N2)C)C)C)C"
"2754",22586131,"CCOC(=O)C1=C(N(C(=C1S(=O)(=O)NCC(=O)NC2=CC(=CC=C2)F)C)C)C"
"2755",22588231,"COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)C(=O)N(C(=O)N4)CC5=CC6=C(C=C5)OCO6"
"2756",22588436,"CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC3=NC4CS(=O)(=O)CC4S3"
"2757",22588476,"CC(C)N(CCNC(=O)C1=CC=C(C=C1)NC2=NC3CS(=O)(=O)CC3S2)CC4=CC=CO4"
"2758",23581831,"CCOC(=O)CCCCCNC(=O)C1=C(C=C(C=C1)F)F"
"2759",23602115,"CC1=CC(=NC2=NC(=NN12)CNS(=O)(=O)C3=CC=C(C=C3)CC(C)C)C"
"2760",23607871,"CC1=CC(=C(C=C1)C)NC(=O)C2CCCN(C2)C3=NC=CN=C3"
"2761",23640806,"CCCCN1[C@H](CN=C1N)CCCCN"
"2762",23640813,"CC1(CC(=NO1)C2=CN=CC=C2)C3=NN=C(O3)C4=CC=C(C=C4)F"
"2763",23640818,"CC1(CC(=NO1)C2=CN=CC=C2)C3=NN=C(O3)C4=CC=NC=C4"
"2764",23640884,"CC([C@H]1CN=C(N1CC(C)(C)C)N)O"
"2765",23640891,"CC1(CC(=NO1)C2=CC=CC=C2)C3=NN=C(O3)CC4=CC=CC=C4"
"2766",23640894,"CC1(CC(=NO1)C2=CN=CC=C2)C3=NN=C(O3)C4=CC=C(C=C4)Cl"
"2767",23640897,"COC1=CC=C(C=C1)C2=NOC(C2)C3=NN=C(O3)C4=CC=CC=C4"
"2768",23640905,"CC1=CC=C(C=C1)C2=NOC(C2)(C)C3=NN=C(O3)CC4=CC=CC=C4"
"2769",23641107,"CCN1C[C@@]2([C@@H](C[C@@H]([C@]34[C@H]1[C@H]([C@@H](C23)OC)[C@]5(C[C@H]([C@H]6CC4C5[C@H]6O)OC)O)OC)O)COC"
"2770",23641177,"CC(C)NC(=O)C1=C(ON=C1CSC2=CC=NC=C2)C(=O)NC(C)C"
"2771",23665017,"C[C@@H](CC(=O)[O-])O"
"2772",23674480,"CC1=C(OC2=C1C(CC(C2)(C)C)O)C(=O)[O-]"
"2773",23720240,"C1C(C(CS1(=O)=O)OS(=O)[O-])C2=CC=CC=C2"
"2774",23723029,"CC1(CC(=NO1)C2=CC(=CC=C2)F)C3=NN=C(O3)CC4=CC=CC=C4"
"2775",23723053,"C1COCCN1CCCNC(=O)C2=C(ON=C2CSC3=CC=NC=C3)C(=O)NCCCN4CCOCC4"
"2776",23723207,"C=CCN(CC#C)C(=O)C1CCC(=O)N(C1)CCCC2=CC=CC=C2"
"2777",23723208,"COC1=C(C=CC(=C1)CN2CCCC(C2)(CC3=CC=CC=C3F)CO)O"
"2778",23723233,"COC1=CC=CC=C1N2CCN(CC2)C3CCCN(C3)C(=O)CC(F)(F)F"
"2779",23723261,"CCCC(=O)N1CCCC(C1)C(=O)C2=CC(=C(C=C2)OC)OC"
"2780",23723312,"COC1=CC=CC=C1C(=O)C2CCCN(C2)CC3=CC(=CC=C3)OCCO"
"2781",23723359,"CC(C)(C#CC1=CC(=CC=C1)C(=O)N(C)C2CCCN(C2)CC3=CC=CC=C3F)O"
"2782",23723538,"CN(C1CCCN(C1)CC2=CC=CC=C2F)C(=O)C3=CC=C(C=C3)C(=O)OC"
"2783",23724281,"CCOC(=O)C1=CC(=NN1CC2CC(=NO2)C3=CN=CC=C3)C4=CC=CC=C4"
"2784",23731302,"C[C@]12[C@@H]3[C@H]([C@H](N1C(=O)CN(C2=O)CC4CC4)/C=C/C5=CC=CC=C5)C(=O)N(C3=O)C"
"2785",23731340,"CN1C(=O)[C@H]2[C@H](N3C(=O)CN(C(=O)[C@]3([C@H]2C1=O)CC4=CC=CC=C4)CC5=CC=C(C=C5)C6=CC=CC=C6)/C=C/C7=CC=CC=C7"
"2786",24685244,"CC(CCC1=CC=CC=C1)NC(=O)CNC(=O)C2=CC=CC=C2Br"
"2787",24686181,"CC(=O)NC1=CC=C(C=C1)C(=O)NCCCSC2=CC=CC=C2"
"2788",24686257,"CCC(=O)C1=CC=C(C=C1)OCC(=O)OC(C)C(=O)N2CCC3=CC=CC=C32"
"2789",24686315,"CC1=C(C=C(C=C1)NC(=O)COC(=O)C2=NN(C(=O)C=C2)CC3=CC=CC=C3)F"
"2790",24686318,"CCOC(=O)C1CCN(CC1)C(=O)COC(=O)C2=NN(C(=O)C=C2)CC3=CC=CC=C3"
"2791",24686425,"CC1CCCN(C1)C(=O)COC(=O)C2=NN(C(=O)C=C2)CC3=CC=CC=C3"
"2792",24686598,"C1=CC(=CC(=C1)F)/C=C/C(=O)OCC(=O)NC2=CC3=C(C=C2)NC(=O)N3"
"2793",24686829,"CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)CCNC(=O)C2=CC=C(C=C2)Cl)N"
"2794",24687069,"C1=CSC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NNC(=O)C3=CNC(=O)C=C3"
"2795",24687088,"CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)COC(=O)COC2=C(C=CC=C2C)C)N"
"2796",24687171,"CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)CCCC2=CC=CS2)N"
"2797",24687188,"CC(=O)NC(CC(=O)OCC(=O)NNC(=O)C1=C(C=CC(=C1)Cl)OC)C2=CC=CC=C2"
"2798",24687236,"CCCN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)C3=COCCO3"
"2799",24687246,"CCC(CC)C1=NN=C(S1)NC(=O)C2CSC3(N2C(=O)CC3)C"
"2800",24687294,"CC1=CSC(=O)N1CCC(=O)OCC(=O)NC2=C(C(=C(C=C2)F)F)F"
"2801",24687351,"CC1CCCCC12C(=O)N(C(=O)N2)CC(=O)OCC(=O)NC(=O)C3=CC=CC=C3OC"
"2802",24687412,"CN(CC(=O)NC1=CC=C(C=C1)Cl)C(=O)CCNC(=O)C2=CC=CC=C2OC"
"2803",24687417,"CC(C(=O)NC1=CC=CC(=C1)C#N)OC(=O)CNS(=O)(=O)C2=CC=C(C=C2)C#N"
"2804",24687461,"CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)OC)C(=O)NCC3=CN=CC=C3"
"2805",24687490,"COC1=CC=CC(=C1OC)COC(=O)C2=CC(=O)NC3=C2C=C(C=C3)S(=O)(=O)N4CCOCC4"
"2806",24687537,"CC1=C(C=C(C=C1)S(=O)(=O)NCC2=CC=CC=C2)C(=O)N3CCN(CC3)C(=O)C"
"2807",24687576,"CC(=O)NC(CC(=O)NC1=CC(=CC=C1)S(=O)(=O)N2CCCC2)C3=CC=CC=C3"
"2808",24687704,"CC1=CSC(=O)N1CC(=O)OCC(=O)NCC2=C(C=C(C=C2)Cl)Cl"
"2809",24687826,"CC(C(=O)N(C)C1=CC=CC=C1)OC(=O)CN2C(=O)C3=CC=CC=C3C2=O"
"2810",24687876,"CSC1=CC(=C(C=C1)Cl)C(=O)NNC(=O)C2=CSC(=N2)N3CCOCC3"
"2811",24687879,"CCOC1=CC=C(C=C1)C(=O)NNC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)C"
"2812",24687892,"CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)COC(=O)COC2=C(C=C(C=C2C)C)C)N"
"2813",24687999,"COC(=O)C1CCN(CC1)C(=O)COC(=O)C2=NN(C(=O)C=C2)CC3=CC=CC=C3"
"2814",24688035,"CN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)COC(=O)C3=COCCO3"
"2815",24746681,"CC(C)(C)[C@@H]1C[C@@H](OC(=C1)C(=O)O)OCC2=CC=C(C=C2)CO"
"2816",24746706,"C1CC1NC(=O)C2=C[C@@H](C[C@@H](O2)OCCCCO)C3=COC4=CC=CC=C4C3=O"
"2817",24746734,"CCO[C@H]1[C@@H]([C@H](C=C(O1)C(=O)N)C2CC2)CCCO"
"2818",24747144,"CC1(NC(=O)[C@@H]2N1CCC2)C"
"2819",24747186,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NC3CC3)C4=CC=C(C=C4)S(=O)(=O)C"
"2820",24747200,"COC1=CC=CC(=C1OC)C2=C([C@H]3CC[C@@H](C2)N3C(=O)NC4CC4)C(=O)OC"
"2821",24747202,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NC3CC3)C4=CC=CC=C4"
"2822",24747226,"CC(C)OCCCNC(=O)N1[C@H]2CC[C@@H]1C(=C(C2)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)OC"
"2823",24747247,"C1CC(=CC(=O)C1)C2=CN=C(C=C2)F"
"2824",24747253,"CC(=O)NCCNC(=O)N1[C@H]2CC[C@@H]1C(=C(C2)C3=CC4=CC=CC=C4S3)C(=O)OC"
"2825",24747260,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCCS(=O)C)C3=CC=C(C=C3)S(=O)(=O)C"
"2826",24747261,"C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C3=CC4=C(C=C3)C(=O)C5=CC=CC=C5S4(=O)=O"
"2827",24747280,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCCO)C3=CC=C(C=C3)S(=O)(=O)C"
"2828",24747311,"COC1=CC=CC(=C1OC)C2=C([C@H]3CC[C@@H](C2)N3C(=O)N4CCOCC4)C(=O)OC"
"2829",24747317,"CC(C)OCCCNC(=O)N1[C@H]2CC[C@@H]1C(=C(C2)C3=CC=CC=C3)C(=O)OC"
"2830",24747319,"CC(=O)NCCNC(=O)N1[C@H]2CC[C@@H]1C(=C(C2)C3=C(C(=CC=C3)OC)OC)C(=O)OC"
"2831",24747323,"CC(=O)NCCNC(=O)N1[C@H]2CC[C@@H]1C(=C(C2)C3=CC=CC=C3)C(=O)OC"
"2832",24747324,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCC3=CC=CO3)C4=CC=C(C=C4)S(=O)(=O)C"
"2833",24747328,"CCCNC(=O)N1[C@H]2CC[C@@H]1C(=C(C2)C3=C(C(=CC=C3)OC)OC)C(=O)OC"
"2834",24747332,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCCS(=O)C)C3=CC4=CC=CC=C4S3"
"2835",24747334,"COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCC3=CC=CC=C3)C4=CC=CC=C4"
"2836",24747391,"CC(C)C[C@@H](C(=O)N1CCOCC1)N2CCC(=C)C3=CC=CC=C3S2(=O)=O"
"2837",24747441,"CC[C@@H]1[C@H]2CCCC(=O)N3[C@H]2[C@@H](CC3)C[C@H]1O"
"2838",24747467,"CC1=CC=CC=C1CN2[C@H](COCCS2(=O)=O)C(C)C"
"2839",24747495,"CC1(C(N[C@H](S1)[C@H](C(=O)NCC2=CC=C(C=C2)OC)NC(=O)COC3=CC=CC=C3)C(=O)OC)C"
"2840",24747647,"C1C(=NN2C(=NN=C2S1)C(F)(F)F)C3=CC=CC=C3"
"2841",24747658,"C[C@]12CCC3C(=CC(=O)[C@H]4[C@@]3(C[C@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@](C)([C@H](CCC(C)(C)O)OC(=O)C5=CC=CC=C5)O)O"
"2842",24747711,"C[C@H]([C@@H](/C=C/CC(OC)OC)O)OCC1=CC=CC=C1"
"2843",24747723,"C[C@H]([C@@H](/C=C\CC(OC)OC)O)OCC1=CC=CC=C1"
"2844",24747755,"CC(C)[C@@H](C(=O)NC[C@H](CC(=O)NCC1CCC(CC1)C(=O)O)C2=CC=C(C=C2)Cl)N"
"2845",24747760,"CC(CCC1=CC=CC=C1)NC(=O)[C@@H]2CC3=CC=CC=C3CN2"
"2846",24747786,"COC(=O)[C@@H]1C[C@]2([C@@H](N1C(=O)OC)N(C3=CC=CC=C32)OOSC4=CC=CC=C4)C(=O)O"
"2847",24747796,"C1COCCN1CCCNC(=O)C2=C(ON=C2CSC3=CC=CC=N3)C(=O)NCCCN4CCOCC4"
"2848",24747867,"CC1=CC=C(C=C1)C2=NOC(C2)(C)C3=NN=C(O3)C4=CC(=CC=C4)Cl"
"2849",24747868,"COC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)N3CCC4(CC3)CC(=NO4)C5=CC=C(C=C5)Cl)NC(=O)C6=CC=CC=C6"
"2850",24747902,"CCOC(=O)[C@@H]1[C@H]2COC3=CC=CC=C3[C@@H]2N4[C@@]1(C(=O)N(C4=O)C5=CC(=CC=C5)F)C"
"2851",24747915,"COC1=CC=C(C=C1)C2=CC3=C(C=C2)OC(=C3C4=CC(=C(C(=C4)OC)OC)OC)C5=CC=C(C=C5)OC"
"2852",24761054,"C[C@@H]1CCC2[C@@]([C@@]13C[C@@](CO3)(CC(=O)[O-])CO)(CC[C@@H]([C@@]2(C)CO)O)C"
"2853",24761451,"CN(CC(OC)OC)C(=O)C1CCC(CC1)CNS(=O)(=O)C2=CC=CC=C2"
"2854",24761485,"CC(=O)OCC(=O)[C@]1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O"
"2855",24761682,"C=CCC1C2CCCCC2OS(=O)(=O)N1"
"2856",24761829,"CCC(C(=O)OCC)N1C=NC2=C(C1=O)N=NN2C3=CC=CC=C3"
"2857",24761899,"C1CCC(CC1)NC(=O)N2CCC(CC2)C(=O)NC3=CC=CC=C3F"
"2858",24761961,"CC1CCCCC1NC(=O)C2CCCN(C2)C(=O)NC3=CC(=CC=C3)OC"
"2859",24761969,"COC1=CC=C(C=C1)NC(=O)N2CCCC(C2)C(=O)NC3=CC=CC=C3OC"
"2860",24761990,"C1=CC=C(C=C1)C(C(=O)NCC2=CC=C(C=C2)F)OC(=O)C3=CC=CO3"
"2861",24789177,"CCCCNC1=C(C=C(C=C1)C(CC(=O)N)NC(=O)C2=CC(=CC(=C2)C)C)[N+](=O)[O-]"
"2862",24789513,"CC1CCC(CC1)NC(=O)CCNS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3"
"2863",24789552,"COC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=CO2)/C(=O)NCCN3CCOCC3"
"2864",24789608,"CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCN(CC3)C(=O)OCC)OC1=O"
"2865",24789947,"COC1=CC=C(C=C1)C2=NN(C(=O)CC2)CCC(=O)NCC3CCCO3"
"2866",24789950,"CC1=C2C(=NN(C(=O)C2=NN1C3=CC=CC=C3)CCC(=O)NCC4=C(C=CC(=C4)OC)OC)C"
"2867",24790047,"CCN1C(=O)[C@@H]2[C@H](C1=O)[C@@H]3C(=O)NC4=CC=CC=C4C(=O)N3[C@@H]2C5=CC(=CC=C5)Cl"
"2868",24790052,"CCOC(=O)[C@@H]1[C@H]2COC3=CC=CC=C3[C@@H]2N4[C@@]1(C(=O)N(C4=O)C5=CC=CC=C5)C"
"2869",24790076,"CCN1C=C(C(=N1)C)CN2CCC(CC2)N3C(=CC=N3)NC(=O)CCCC4=CC=CC=C4"
"2870",24790143,"C1CCC(CC1)CN2CC(CCC2=O)C(=O)NCC3=CC=CC=C3"
"2871",24790159,"C1CC1C(=O)NC2=CC=NN2C3CCN(CC3)CC4=CC=C(C=C4)F"
"2872",24790180,"C=CCCC(=O)N1CCC(CC1)OC2=CC=CC(=C2)C(=O)NCC3=CC=CC=N3"
